id,task,win,startf,posx_mean,posx_std,posy_mean,posy_std,eyex_mean,eyex_std,eyey_mean,eyey_std,eyexpos_corr,eyeypos_corr,path_total,path_speed,path_speed_sd,straightness,
225,2,52,39805,30.4897,15.6525,-2.7052,5.1351,49.9994,16.6534,25.4045,5.4058,0.035965,0.22355,9.3216,0.93216,0.2042,1.0169,
225,2,53,39955,31.7328,16.6981,-0.79658,5.6349,46.605,16.3186,26.3252,6.1597,0.26806,0.086632,10.4854,1.0485,0.094284,1.0044,
225,2,54,40105,17.1037,9.9354,-5.8057,6.3221,41.3553,9.9645,23.9994,5.3718,0.21073,0.084919,10.8702,1.087,0.099718,1.0007,
225,2,55,40255,12.2659,5.7454,-7.9958,3.4726,42.588,8.6482,22.2432,4.7969,0.029673,-0.38055,10.0923,1.0092,0.12972,1.0512,
225,2,56,40405,31.3683,22.9667,-2.1809,6.4978,54.0794,16.6273,23.7512,5.2617,0.71709,0.27912,8.7949,0.87949,0.11184,1.0798,
225,2,57,40555,25.7193,32.3784,-1.2178,6.2416,53.749,18.1878,24.6894,4.241,0.54381,0.29006,8.7645,0.87645,0.11421,1.017,
225,2,58,40705,8.8472,20.9724,3.4478,11.2416,51.236,17.7319,25.4167,5.2144,0.40251,0.38627,9.3987,0.93987,0.12047,1.0129,
225,2,59,40855,15.9609,23.3547,4.718,10.6747,55.4941,15.9401,24.3073,6.1709,0.48873,0.15997,6.4212,0.64212,0.34171,1.4494,
225,2,60,41005,33.483,33.1956,0.067934,5.7997,53.4476,15.4007,25.0051,6.7932,0.48892,0.31964,3.8506,0.38506,0.095502,1.6753,
225,2,61,41155,18.1124,42.558,0.043517,5.6335,47.9947,16.4188,26.6415,5.4562,0.58736,0.19683,5.605,0.5605,0.13219,1.1453,
225,2,62,41305,2.8935,27.9345,-2.2587,3.9224,46.3128,14.4314,24.1289,3.8995,0.42374,-0.38915,7.2399,0.72399,0.10475,1.0133,
225,2,63,41455,13.5132,14.7275,-5.7845,3.8488,49.8891,15.2319,24.0626,4.9334,0.37846,-0.153,8.4508,0.84508,0.11266,1.1041,
225,2,64,41605,6.569,9.629,-7.5326,2.451,47.696,13.4388,24.1545,5.0551,0.44436,-0.050129,11.1365,1.1136,0.21936,1.0146,
225,2,65,41755,13.6244,15.7899,-6.6742,3.0239,49.2959,14.3232,23.8117,3.7038,0.57463,0.027371,12.5404,1.254,0.13745,1.0016,
225,2,66,41905,19.085,30.4111,-4.5756,5.1245,52.4003,18.4694,25.9802,5.2799,0.84369,0.10958,11.2807,1.1281,0.12447,1.0327,
225,2,67,42055,15.6248,39.5264,-3.2103,7.1903,52.002,21.2922,26.9943,5.4446,0.93309,0.098362,9.6403,0.96403,0.15626,1.0384,
225,2,68,42205,7.9374,42.0772,-4.227,7.1807,50.5934,21.594,25.7618,5.3118,0.83185,-0.17634,7.3676,0.73676,0.20632,1.0913,
225,2,69,42355,8.2322,30.8354,1.1609,9.777,52.408,20.0085,27.7835,10.7538,0.60047,0.0076468,6.3774,0.63774,0.12209,1.4152,
225,2,70,42505,8.1482,10.9836,9.4905,12.1855,47.8818,16.7503,32.7021,13.8105,0.43249,0.4382,4.5034,0.45034,0.2457,1.1786,
225,2,71,42655,-4.3404,15.3063,8.6266,12.431,39.7234,12.6112,32.9452,11.1495,0.47402,0.039128,2.8311,0.28311,0.14425,2.4943,
225,2,72,42805,-2.0873,15.2884,4.1112,9.8645,34.0099,11.3165,32.0336,7.7766,0.19801,-0.33924,4.5857,0.45857,0.21064,2.7224,
225,2,73,42955,10.2216,9.2497,3.1617,10.8951,36.4082,11.7976,30.0492,4.977,0.74931,-0.29699,5.471,0.5471,0.15699,1.085,
225,2,74,43105,10.426,15.4794,0.3475,14.8061,42.2281,15.0018,31.1153,6.5639,0.85701,0.17576,4.5219,0.45219,0.11045,1.1485,
225,2,75,43255,19.6519,17.9181,-5.1043,14.6808,54.0837,20.1263,28.0103,10.0122,0.82175,-0.029484,3.708,0.3708,0.077271,1.1075,
225,2,76,43405,37.0997,15.5492,-4.9589,12.9058,66.8896,19.7347,25.9921,11.261,0.50901,-0.19375,2.7848,0.27848,0.09783,1.0317,
225,2,77,43555,40.1647,18.0202,-4.9422,12.0391,64.0111,21.2601,29.7218,12.6537,0.64268,-0.41574,2.5927,0.25927,0.089349,1.072,
225,2,78,43705,40.1938,16.0677,0.13434,10.9621,53.3634,18.653,29.2792,10.3313,0.3273,-0.029474,5.1265,0.51265,0.21422,1.2073,
225,2,79,43855,37.786,15.8272,13.7623,11.5347,50.0753,16.3971,29.5139,6.7969,-0.10339,0.18849,6.2951,0.62951,0.17977,1.0337,
225,2,80,44005,25.9112,12.8981,13.6032,11.9831,54.7551,17.2081,31.5682,10.5815,-0.067966,-0.23227,3.6835,0.36835,0.23565,1.0881,
226,1,1,13429,-3.7349,6.7788,-5.1314,9.8646,38.4765,7.4859,30.1946,11.0279,0.20964,0.52687,9.0124,0.90124,0.33087,1.019,
226,1,2,13579,-2.2279,5.0538,-6.8354,8.4932,41.2722,7.9756,31.808,10.3432,0.33495,0.43979,12.9271,1.2927,0.19206,1.0064,
226,1,3,13729,0.30011,5.1076,-8.4902,5.2165,43.1985,8.8892,30.5895,7.3549,0.32008,0.42366,14.179,1.4179,0.042137,1.0008,
226,1,4,13879,0.96674,3.8124,-6.8929,3.547,42.0216,8.9084,30.4321,6.6376,0.26219,0.17183,13.5187,1.3519,0.11838,1.0027,
226,1,5,14029,0.79696,3.7777,-2.1712,4.4784,37.9271,9.3798,28.1834,8.0811,-0.2271,0.11244,11.7465,1.1746,0.14587,1.0102,
226,1,6,14179,2.8966,4.158,-3.4295,5.2651,33.1835,6.943,25.3983,5.0315,-0.21953,0.031059,11.3526,1.1353,0.097215,1.0015,
226,1,7,14329,0.72061,6.4152,-5.7359,4.019,32.4349,7.2135,30.7632,8.1506,0.31733,-0.47498,12.3528,1.2353,0.073204,1.0021,
226,1,8,14479,-8.3067,8.9938,-6.207,4.4138,32.0777,8.7493,30.8387,8.5527,0.39275,0.33976,13.0257,1.3026,0.056193,1.0563,
226,1,9,14629,-7.8903,8.3365,-5.2018,4.8871,32.6862,9.9515,25.4958,6.3657,0.31329,0.069,13.7117,1.3712,0.045875,1.0145,
226,1,10,14779,-0.015216,4.5762,-0.97114,3.2077,39.0199,15.1314,25.4311,7.2832,0.41571,-0.1985,13.8358,1.3836,0.037778,1.0066,
226,1,11,14929,0.43941,4.6919,0.71547,3.0219,39.8128,13.3469,32.4723,11.6296,0.43363,-0.62027,12.9496,1.295,0.10396,1.0096,
226,1,12,15079,1.9789,5.089,-0.28868,3.652,36.5726,11.1135,30.6113,11.8744,0.34398,-0.7567,12.3991,1.2399,0.096069,1.0029,
226,1,13,15229,3.8579,4.5736,-2.5771,3.0625,40.0909,12.4175,23.6387,6.5437,0.39366,-0.55616,12.8143,1.2814,0.066913,1.0031,
226,1,14,15379,0.27896,4.6591,-2.5488,3.5993,42.0767,14.2923,24.3202,8.5756,0.2282,-0.1269,12.886,1.2886,0.031328,1.0044,
226,1,15,15529,-2.8771,3.4848,-2.4874,4.5505,40.9236,14.7712,27.994,9.8777,0.10183,0.013537,12.7022,1.2702,0.039864,1.01,
226,1,16,15679,-1.413,4.2795,-2.5107,4.3269,41.6619,12.372,29.5054,9.4868,0.080587,-0.31159,12.0688,1.2069,0.090713,1.0024,
226,1,17,15829,-0.10251,3.6698,-1.17,4.2514,45.1352,11.475,30.3353,10.4161,0.35242,-0.47949,11.2227,1.1223,0.08539,1.001,
226,1,18,15979,-1.2446,3.4249,-3.0115,4.7259,41.1925,10.7977,29.1408,9.1654,0.17483,0.11509,10.966,1.0966,0.076038,1.003,
226,1,19,16129,-2.6466,4.5481,-5.8334,5.8082,40.0227,11.8273,27.8448,8.3296,-0.070636,0.3151,10.5708,1.0571,0.048789,1.001,
226,1,20,16279,-2.6803,6.0599,-5.4283,6.2929,42.1358,14.7154,29.5079,11.1607,0.10621,-0.60657,10.2958,1.0296,0.030502,1.0026,
226,1,21,16429,-0.16503,6.0621,-3.623,4.0254,44.6068,15.288,26.4409,9.3373,0.11231,-0.58332,10.2243,1.0224,0.035871,1.0023,
226,1,22,16579,-2.5054,6.9697,-2.7002,6.5508,42.1872,16.4486,28.9821,9.2049,0.34102,-0.26683,9.449,0.9449,0.23879,1.0013,
226,1,23,16729,-1.4569,7.44,-4.0338,7.5172,38.2007,13.2207,30.2762,11.0339,0.31903,-0.058553,8.7932,0.87932,0.3226,1.0225,
226,1,24,16879,0.90558,4.5695,-5.1008,5.6636,36.1411,10.0561,29.7757,10.4168,0.29943,-0.14566,9.7368,0.97368,0.25857,1.0033,
226,1,25,17029,-0.51312,3.1496,-7.0224,4.8179,36.6861,11.3868,27.9169,9.5378,0.057152,-0.29813,10.8729,1.0873,0.079782,1.0026,
226,1,26,17179,-0.49904,3.7065,-8.7218,3.509,42.0899,14.4525,24.529,7.8202,0.10855,0.072253,11.4426,1.1443,0.064544,1.0201,
226,1,27,17329,1.8247,6.2194,-9.4219,4.1639,43.4076,14.8663,25.3146,8.2058,0.3591,-0.10187,11.5143,1.1514,0.059539,1.0318,
226,1,28,17479,0.89834,6.9478,-11.3591,4.8936,43.2337,16.5967,25.9613,9.6268,0.2738,-0.13474,11.2301,1.123,0.052092,1.1135,
226,1,29,17629,-4.5299,4.9088,-11.6101,4.8546,39.2023,15.0143,27.3909,8.0662,0.20789,0.13882,11.14,1.114,0.067607,1.0087,
226,1,30,17779,-3.1792,5.3079,-8.5739,4.9889,37.449,12.5801,29.2702,9.4145,0.27482,0.08179,10.9112,1.0911,0.069933,1.0195,
226,1,31,17929,1.2237,4.2289,-5.8197,4.4867,40.8607,12.2205,31.1627,11.0395,0.17121,-0.34945,11.4038,1.1404,0.076009,1.0024,
226,1,32,18079,-0.21665,4.7398,-6.2698,5.3169,42.8286,14.448,27.9384,9.9638,0.034521,0.0048335,11.8745,1.1875,0.032213,1.002,
226,1,33,18229,-3.5385,5.5434,-7.7524,5.1691,40.7663,16.5416,25.6204,8.0314,0.45689,-0.041476,12.0279,1.2028,0.059297,1.0012,
226,1,34,18379,-2.8511,5.4436,-7.028,5.7566,41.4577,16.1749,24.8773,8.9886,0.49259,0.18518,12.3288,1.2329,0.049893,1.0028,
226,1,35,18529,0.75457,3.9445,-7.1936,5.9969,46.5915,13.242,26.5019,10.3379,0.19516,0.31247,12.0421,1.2042,0.099013,1.0206,
226,1,36,18679,3.1119,3.519,-7.7996,6.2478,43.3199,12.4074,27.9685,9.434,0.13028,-0.038122,11.1383,1.1138,0.11451,1.0457,
226,1,37,18829,5.0705,5.245,-7.612,5.7267,39.4529,13.7482,24.6023,9.8362,0.092893,-0.22249,10.4768,1.0477,0.040245,1.0972,
226,1,38,18979,5.9665,5.0752,-6.5813,4.3535,41.402,12.071,28.4099,9.4861,0.007417,0.046552,11.0007,1.1001,0.069528,1.0116,
226,1,39,19129,5.9086,6.1803,-6.3744,4.4261,42.3564,11.9988,29.0464,9.3153,0.29685,-0.27204,11.7212,1.1721,0.055158,1.0006,
226,1,40,19279,8.5657,6.6114,-5.3953,4.5644,43.5148,12.8111,26.6406,8.4078,0.35895,-0.10936,12.0221,1.2022,0.066336,1.0012,
226,1,41,19429,10.8012,4.8468,-3.1486,4.5797,39.1385,9.3857,27.7453,7.8344,0.38331,-0.044493,11.8067,1.1807,0.073819,1.0015,
226,1,42,19579,8.7387,6.0907,-5.506,4.8183,37.4586,9.4996,24.2625,7.9015,0.31504,-0.088781,12.1448,1.2145,0.089545,1.0025,
226,1,43,19729,7.0321,6.8533,-6.4935,4.2308,37.0805,10.3847,24.2672,8.2596,0.25075,-0.38578,12.3121,1.2312,0.10917,1.0026,
226,1,44,19879,6.0981,6.9079,-4.0513,4.8701,38.2161,15.7783,25.7814,9.533,-0.39339,-0.010673,12.0622,1.2062,0.11227,1.0018,
226,1,45,20029,1.1668,6.4406,-5.5093,6.0455,36.586,14.4488,21.8867,4.9297,0.26406,-0.17282,11.629,1.1629,0.10336,1.0049,
226,1,46,20179,-0.1445,4.897,-10.0557,6.1051,39.8271,11.4453,20.7967,6.7822,0.29036,-0.20653,10.711,1.0711,0.063922,1.0068,
226,1,47,20329,2.5145,4.4577,-8.5844,6.2106,44.1543,13.0138,21.5487,9.4612,0.0038592,-0.080994,9.7656,0.97656,0.090379,1.0022,
226,1,48,20479,1.5711,4.6886,-8.0865,5.55,42.6694,11.9889,21.4592,8.8868,0.012507,0.25883,9.3415,0.93415,0.064637,1.0008,
226,1,49,20629,0.32701,3.6309,-8.342,4.5146,41.3993,8.8262,18.9132,7.2151,-0.12557,0.21837,10.0627,1.0063,0.068465,1.0013,
226,1,50,20779,-0.075003,3.6159,-5.9996,3.0736,43.0272,8.7484,19.4179,7.7214,-0.13043,0.19664,10.4786,1.0479,0.039615,1.0016,
226,1,51,20929,-1.6345,3.0236,-8.014,4.6912,44.3541,9.2721,22.5634,8.5466,0.13332,0.28017,10.2859,1.0286,0.05474,1.0021,
226,1,52,21079,-0.57431,4.1453,-9.025,4.6194,43.7412,11.6714,21.8746,9.4033,0.12233,0.10834,11.049,1.1049,0.12128,1.0038,
226,1,53,21229,-1.2441,4.669,-9.0487,3.8544,43.6742,11.4363,15.3459,7.0967,-0.16453,0.30248,12.5214,1.2521,0.092831,1.0003,
226,1,54,21379,-4.2552,3.5678,-8.9703,3.3147,46.888,6.6252,10.9308,7.2282,-0.36632,0.27396,12.7916,1.2792,0.061686,1.0014,
226,1,55,21529,-6.1923,3.5126,-7.9171,2.8767,46.346,7.1938,10.1323,6.542,-0.17775,-0.011386,12.3356,1.2336,0.071481,1.0023,
226,1,56,21679,-7.7526,3.6639,-6.6703,3.317,45.772,10.4558,12.7928,6.1899,-0.30461,0.2891,12.7473,1.2747,0.089294,1.0013,
226,1,57,21829,-5.9829,4.2881,-6.004,3.1845,43.9854,9.8364,15.3947,5.4079,-0.18384,0.17591,11.8435,1.1843,0.17377,1.0017,
226,1,58,21979,-2.8622,3.3458,-5.6396,3.5252,42.443,9.4638,15.2987,6.339,0.12585,0.23063,9.6017,0.96017,0.12122,1.0012,
226,1,59,22129,-0.20009,9.4401,-0.50211,7.5309,46.5466,11.6718,15.7909,7.2835,0.67183,0.51677,7.8148,0.78148,0.24733,1.0203,
226,2,1,32962,-11.1809,9.8571,0.87618,7.8328,50.946,16.2609,29.7393,9.5374,0.485,0.13389,6.6988,0.66988,0.3572,1.3106,
226,2,2,33112,-14.2051,3.8691,-1.9162,5.8655,51.322,10.958,29.7507,8.6918,-0.053408,0.49559,12.1166,1.2117,0.30694,1.0358,
226,2,3,33262,-10.9327,2.1515,-5.3062,3.3056,50.371,11.4065,33.78,8.5985,0.17337,-0.02297,14.6832,1.4683,0.062937,1.0066,
226,2,4,33412,-9.6235,2.2319,-5.8481,3.2538,48.9164,14.503,34.1577,10.193,0.36293,-0.092117,14.6568,1.4657,0.064989,1.0024,
226,2,5,33562,-7.9413,3.1527,-7.1756,3.255,47.5703,15.9068,32.4743,9.3015,0.394,-0.088828,13.765,1.3765,0.10271,1.0013,
226,2,6,33712,-7.8799,3.2038,-6.9786,3.4667,43.8646,13.5618,30.9137,5.0788,0.59036,-0.087212,13.4095,1.3409,0.10536,1.0079,
226,2,7,33862,-8.5088,2.7796,-7.2428,3.7066,44.4178,13.4151,31.5722,4.0724,0.63757,-0.043249,14.3519,1.4352,0.11772,1.0025,
226,2,8,34012,-9.0226,4.4869,-8.1241,2.809,45.2897,15.5042,33.7709,4.2303,0.74604,-0.24104,14.2228,1.4223,0.086734,1.0024,
226,2,9,34162,-8.8839,7.7657,-6.4487,2.6345,45.9863,16.6952,35.9106,4.8063,0.77108,0.067616,13.1428,1.3143,0.10938,1.0017,
226,2,10,34312,0.79518,15.1225,-4.1142,3.0679,52.0944,16.3626,37.4858,4.5246,0.6602,0.11107,11.7632,1.1763,0.13698,1.0014,
226,2,11,34462,0.18443,25.5778,-3.5579,3.5995,50.0761,16.8824,38.5043,4.6085,0.76368,-0.26331,9.8802,0.98802,0.18461,1.0013,
226,2,12,34612,-8.527,27.0065,-3.4401,3.544,38.0761,14.9709,38.9769,5.1466,0.54664,-0.18359,7.4106,0.74106,0.21421,1.0299,
226,2,13,34762,1.2322,22.258,-1.2778,2.9835,39.7285,13.9,37.9175,5.7396,0.44021,-0.17232,7.1004,0.71004,0.15698,1.0319,
226,2,14,34912,-13.858,27.0754,-3.9543,4.5142,38.2213,14.3892,37.5929,6.3654,0.69852,-0.19268,7.6512,0.76512,0.13167,1.0087,
226,2,15,35062,-15.52,30.6503,-4.0104,5.4845,37.4559,16.4,38.3381,6.6312,0.77402,0.11992,7.7136,0.77136,0.10589,1.0131,
226,2,16,35212,-0.83639,33.6462,-2.8972,5.5447,44.0089,18.1535,34.741,6.857,0.76917,0.077593,8.9715,0.89715,0.098886,1.0166,
226,2,17,35362,-4.1577,34.0261,-3.3628,4.9789,44.6135,17.7729,33.1678,5.4516,0.71973,-0.18412,10.1239,1.0124,0.08858,1.029,
226,2,18,35512,1.2112,29.1249,1.4423,6.4479,45.9082,16.4453,36.8773,6.627,0.51875,0.21732,9.0884,0.90884,0.18276,1.0263,
226,2,19,35662,-2.9405,25.3777,1.0136,6.7208,44.2871,16.9176,35.9199,6.6777,0.52068,0.29063,6.9694,0.69694,0.10962,1.0359,
226,2,20,35812,-3.6319,19.832,2.1222,7.8743,40.4011,17.5198,35.6444,5.4045,0.19448,0.27624,6.2742,0.62742,0.11511,1.0296,
226,2,21,35962,7.3891,16.2107,3.5177,13.2366,39.9323,16.3882,41.6642,8.966,0.15882,0.39798,3.8666,0.38666,0.2565,1.1995,
226,2,22,36112,-5.6565,24.2045,-2.2196,12.4403,39.8346,14.856,40.1319,10.3029,0.51554,0.33318,3.3865,0.33865,0.21189,1.0628,
226,2,23,36262,-18.51,23.9692,-3.2457,5.2352,41.1058,16.3943,35.763,7.5616,0.62464,-0.013687,6.7472,0.67472,0.19771,1.0192,
226,2,24,36412,-19.5695,23.4195,-3.0742,5.013,41.9206,16.2466,36.1839,7.046,0.61067,0.037963,7.5763,0.75763,0.099472,1.0075,
226,2,25,36562,-25.0206,9.0548,5.4894,11.6342,36.318,14.4459,46.6795,13.1421,0.47948,0.028939,5.3128,0.53128,0.18115,1.0316,
226,2,26,36712,-28.5219,10.8293,8.2917,9.945,36.1241,16.382,48.7518,13.339,0.40389,0.11876,3.9887,0.39887,0.12292,1.0311,
226,2,27,36862,-18.5644,31.5609,-1.6012,7.9817,42.6435,19.7476,37.9667,9.5095,0.72967,-0.3177,4.4221,0.44221,0.10988,1.0122,
226,2,28,37012,3.4056,31.3381,3.8827,10.5019,42.4989,20.4391,33.482,6.3155,0.54502,-0.30793,3.8622,0.38622,0.14837,1.0701,
226,2,29,37162,5.2655,18.7681,9.1569,5.6506,42.6878,17.3904,34.1072,10.1844,0.25735,-0.1853,4.6494,0.46494,0.21509,1.0633,
226,2,30,37312,9.6781,14.9156,4.4706,12.3048,47.5089,14.9696,39.5406,14.3137,0.48613,0.048319,5.5424,0.55424,0.16781,1.035,
226,2,31,37462,0.21999,20.973,-0.27995,13.4503,40.5255,16.6727,38.9591,12.2553,0.63203,0.24908,3.4157,0.34157,0.18954,1.5664,
226,2,32,37612,-14.0931,10.5714,-3.5427,6.3353,36.3953,16.0095,35.4158,7.4569,0.75467,-0.11415,5.6718,0.56718,0.41242,1.2169,
226,2,33,37762,1.0138,21.3887,-4.8183,3.311,46.0057,17.7722,34.3446,7.3423,0.74679,-0.16087,11.6329,1.1633,0.29245,1.0111,
226,2,34,37912,2.0605,20.6082,-4.3985,3.7439,44.9311,15.5931,33.6136,5.6319,0.70211,-0.10722,12.6459,1.2646,0.15133,1.0124,
226,2,35,38062,-4.1598,16.3649,-2.9353,10.7649,38.8077,12.047,35.909,7.1204,0.57765,0.36726,11.3012,1.1301,0.13332,1.0124,
226,2,36,38212,-4.5909,19.5904,-3.4594,13.6862,39.917,16.2177,35.3831,7.9307,0.65251,0.36009,7.1217,0.71217,0.44074,1.218,
226,2,37,38362,-8.8149,13.1541,-1.5696,11.4923,41.3706,15.7402,36.2717,13.1081,0.57736,-0.068033,7.178,0.7178,0.45242,1.1354,
226,2,38,38512,-6.5833,9.6848,-0.9469,8.57,45.2547,12.8399,37.2218,13.7116,0.58036,-0.21186,12.7201,1.272,0.20115,1.0117,
226,2,39,38662,-3.244,14.3721,-9.0635,13.1653,43.3214,16.1795,34.6627,8.1153,0.58783,0.16969,9.9625,0.99625,0.47438,1.1157,
226,2,40,38812,-0.28832,12.2462,-11.5093,11.2012,44.886,16.0181,33.0802,6.1119,0.60964,0.43517,7.1043,0.71043,0.30119,1.4184,
226,2,41,38962,8.3089,7.9597,-3.3204,5.5682,52.74,13.6349,32.4054,5.508,0.45951,0.16608,10.946,1.0946,0.3037,1.0027,
226,2,42,39112,6.7446,9.0157,0.24678,5.5931,50.9847,13.2621,35.6567,9.5471,0.47676,-0.14714,13.9834,1.3983,0.095689,1.0016,
226,2,43,39262,5.6083,12.5612,-2.403,14.0403,46.7086,12.3556,39.0039,14.0702,0.54617,-0.39389,13.0592,1.3059,0.29031,1.0048,
226,2,44,39412,1.3634,17.1907,3.6174,17.8831,39.2466,13.1595,45.151,17.6963,0.7472,-0.30866,6.6814,0.66814,0.5652,1.2722,
226,2,45,39562,-9.4369,14.6461,3.4006,12.612,38.4238,12.9961,41.3658,16.3198,0.579,0.15545,2.0163,0.20163,0.2016,1.3256,
226,2,46,39712,-1.1793,18.5979,-5.9413,3.3629,46.5415,15.9824,32.9234,5.5606,0.78184,-0.17585,6.4539,0.64539,0.45222,1.0364,
226,2,47,39862,-3.1799,21.0643,-6.4603,2.2762,42.7045,18.6796,33.0289,4.3057,0.78667,-0.27666,10.728,1.0728,0.085983,1.0156,
226,2,48,40012,-20.1192,22.0562,-7.3829,2.9697,32.1217,14.8537,32.5688,3.8941,0.57564,-0.19955,11.5238,1.1524,0.10106,1.0088,
226,2,49,40162,-13.0623,28.4152,-7.3044,3.7775,37.9113,18.3281,32.0884,3.7881,0.75459,-0.23555,12.1811,1.2181,0.057948,1.0022,
226,2,50,40312,-8.9965,23.3202,-3.4118,7.3795,43.0443,20.3539,33.1845,4.0442,0.79507,-0.5009,11.1363,1.1136,0.19068,1.0492,
226,2,51,40462,-9.3497,15.3871,-1.5519,7.218,47.1581,18.8441,33.971,4.1514,0.81403,-0.46943,8.3868,0.83868,0.24338,1.8425,
226,2,52,40612,-6.7576,22.3115,-2.0754,4.2541,49.4148,16.2976,33.6628,5.1387,0.70929,-0.38238,6.5735,0.65735,0.097971,1.3749,
226,2,53,40762,-16.4772,22.6591,-2.9884,4.0292,34.4342,16.343,35.9511,5.643,0.63497,-0.29233,6.8482,0.68482,0.12588,1.0945,
226,2,54,40912,-4.1464,20.4916,-4.1224,6.1401,38.0176,18.4008,35.2548,5.4209,0.69789,-0.39309,6.0354,0.60354,0.25974,1.6307,
226,2,55,41062,11.8786,8.7666,-1.9273,8.7563,49.1233,16.23,31.6402,6.7367,0.42319,-0.3112,7.1649,0.71649,0.31626,1.0557,
226,2,56,41212,7.347,7.9305,0.0631,8.4169,46.7743,11.9662,33.4949,8.4144,0.31463,-0.44296,10.8861,1.0886,0.15725,1.0451,
226,2,57,41362,6.4943,15.4201,0.017484,12.9579,40.8043,15.8898,36.8977,7.4188,0.6473,-0.015004,11.8517,1.1852,0.20948,1.0245,
227,1,1,9759,8.6126,9.6244,-2.7046,8.8733,50.3358,21.7161,29.6787,9.4151,0.5796,-0.16975,11.729,1.1729,0.52377,1.0405,
227,1,2,9909,10.5406,12.0179,6.8163,13.9709,45.6162,20.3901,33.8483,10.6834,0.49882,-0.2009,16.3197,1.632,0.10585,1.0221,
227,1,3,10059,10.2651,11.5913,10.4132,11.9686,39.9107,16.5555,30.0626,12.8488,0.63859,-0.086942,15.3795,1.538,0.13616,1.002,
227,1,4,10209,5.0897,3.3587,11.2804,10.1211,37.2106,14.002,27.433,11.3539,0.46534,-0.43598,14.4818,1.4482,0.086448,1.0031,
227,1,5,10359,3.238,1.9746,9.1038,8.9545,33.8954,14.0176,28.0961,7.8522,0.17065,0.096107,14.2687,1.4269,0.14254,1.0032,
227,1,6,10509,2.8675,2.66,2.5308,4.905,34.4644,13.3312,24.503,7.4453,0.19419,-0.079284,13.4868,1.3487,0.13699,1.0038,
227,1,7,10659,0.90686,11.4599,4.2523,5.4971,36.798,16.385,24.5474,7.9529,0.56518,-0.14213,11.6865,1.1686,0.20331,1.0193,
227,1,8,10809,-0.25403,11.357,5.1322,4.4702,37.6739,16.0292,29.3408,9.1227,0.55322,-0.15651,9.4113,0.94113,0.17805,1.0767,
227,1,9,10959,-0.067338,3.1182,5.9833,5.0936,36.9369,10.4729,31.968,7.4815,0.082091,-0.08369,8.6621,0.86621,0.10066,1.0089,
227,1,10,11109,-0.32106,2.9866,4.1807,6.2177,39.1616,13.1909,29.2628,7.3806,0.071379,0.21566,9.3825,0.93825,0.13419,1.0041,
227,1,11,11259,1.124,3.3108,3.8566,7.0183,41.6472,12.5222,29.2768,7.2884,0.058641,0.0001387,10.7076,1.0708,0.12872,1.0014,
227,1,12,11409,1.217,3.0583,3.5831,6.5641,39.229,10.2754,27.5854,6.7356,0.037117,-0.052596,11.5808,1.1581,0.066695,1.0004,
227,1,13,11559,0.39443,3.0596,2.1736,4.7217,36.7802,14.7509,24.7648,6.555,0.28141,-0.03837,11.9901,1.199,0.065543,1.0005,
227,1,14,11709,1.8909,4.4657,1.9452,5.4817,36.7274,17.3798,22.4034,6.6676,0.51132,-0.25179,12.433,1.2433,0.058756,1.0004,
227,1,15,11859,1.7983,4.1069,4.919,8.819,35.7494,17.4566,23.3036,7.0509,0.29151,-0.22276,12.4865,1.2486,0.047033,1.0011,
227,1,16,12009,1.9995,3.0488,6.6017,8.2273,38.3521,14.6768,24.6462,6.0959,0.13444,-0.18276,12.4391,1.2439,0.060361,1.0023,
227,1,17,12159,4.8878,4.6096,5.227,8.4244,39.09,13.5848,26.5545,8.3836,0.3562,-0.56778,11.7512,1.1751,0.10359,1.0019,
227,1,18,12309,6.8257,5.8785,2.4304,8.4802,30.3973,17.1661,29.0463,9.828,0.05227,-0.34949,10.7712,1.0771,0.056443,1.0027,
227,1,19,12459,4.0145,5.755,6.42,10.5921,34.5586,11.8139,34.2914,9.5108,-0.29497,-0.28523,10.822,1.0822,0.034789,1.0013,
227,1,20,12609,0.59,2.725,7.2973,10.9305,37.398,12.5833,32.3021,9.7514,-0.21445,0.19354,11.3462,1.1346,0.043758,1.0034,
227,1,21,12759,0.78129,2.9312,5.4006,10.7871,32.6545,16.6158,29.2036,8.6493,0.00092172,0.0091687,13.4867,1.3487,0.20985,1.0028,
227,1,22,12909,3.2934,5.1869,8.4502,12.1502,34.0574,15.4423,32.5268,7.7274,0.5052,-0.14074,15.2031,1.5203,0.12197,1.0009,
227,1,23,13059,6.5426,5.1709,-2.0197,12.4148,39.7559,12.0477,31.0193,5.7664,0.43551,-0.32415,13.3694,1.3369,0.19095,1.0005,
227,1,24,13209,10.7398,9.1455,-7.8254,4.2382,41.0655,16.7923,25.6398,6.4363,0.53506,-0.57448,10.9335,1.0934,0.10393,1.0021,
227,1,25,13359,8.5225,9.8904,0.98825,7.3982,38.7527,15.3013,30.4256,8.7712,0.50303,-0.59866,9.0378,0.90378,0.13231,1.0023,
227,1,26,13509,0.92986,5.5578,4.0073,6.4105,38.6124,14.8969,31.3823,7.7781,0.23015,0.20866,8.1988,0.81988,0.060971,1.0443,
227,1,27,13659,-3.2351,7.5213,1.2247,7.0979,38.0753,16.1195,29.931,7.6053,0.54451,-0.16292,8.0239,0.80239,0.079459,1.0308,
